country,crop,year,rainfall_mm,pesticides_tonnes,avg_temp,yield_tonnes_per_ha,country_enc,crop_enc,rainfall_temp_ratio,log_pesticides,heat_stress_index
India,Maize,2011,1083.0,55540.0,26.0,2.4784,42,1,40.1111,10.9249,16.614
India,Maize,2011,1083.0,55540.0,25.48,2.4784,42,1,40.8988,10.9249,16.2817
India,Maize,2011,1083.0,55540.0,25.16,2.4784,42,1,41.3991,10.9249,16.0772
India,Maize,2011,1083.0,55540.0,26.84,2.4784,42,1,38.9009,10.9249,17.1508
India,Maize,2011,1083.0,55540.0,24.5,2.4784,42,1,42.4706,10.9249,15.6555
India,Maize,2011,1083.0,55540.0,27.02,2.4784,42,1,38.651,10.9249,17.2658
India,Maize,2011,1083.0,55540.0,25.64,2.4784,42,1,40.6532,10.9249,16.384
India,Potatoes,2011,1083.0,55540.0,25.53,22.724,42,3,40.8217,10.9249,16.3137
India,Potatoes,2011,1083.0,55540.0,27.29,22.724,42,3,38.2821,10.9249,17.4383
India,Potatoes,2011,1083.0,55540.0,25.81,22.724,42,3,40.3954,10.9249,16.4926
India,Potatoes,2011,1083.0,55540.0,24.35,22.724,42,3,42.7219,10.9249,15.5596
India,Potatoes,2011,1083.0,55540.0,25.36,22.724,42,3,41.085,10.9249,16.205
India,Potatoes,2011,1083.0,55540.0,25.72,22.724,42,3,40.5314,10.9249,16.4351
India,Potatoes,2011,1083.0,55540.0,25.63,22.724,42,3,40.6684,10.9249,16.3776
India,Potatoes,2011,1083.0,55540.0,26.41,22.724,42,3,39.5111,10.9249,16.876
India,Potatoes,2011,1083.0,55540.0,27.41,22.724,42,3,38.1204,10.9249,17.515
India,Potatoes,2011,1083.0,55540.0,25.45,22.724,42,3,40.9452,10.9249,16.2626
India,Potatoes,2011,1083.0,55540.0,25.92,22.724,42,3,40.2303,10.9249,16.5629
India,Potatoes,2011,1083.0,55540.0,25.06,22.724,42,3,41.5579,10.9249,16.0133
India,Potatoes,2011,1083.0,55540.0,26.0,22.724,42,3,40.1111,10.9249,16.614
India,Potatoes,2011,1083.0,55540.0,25.48,22.724,42,3,40.8988,10.9249,16.2817
India,Potatoes,2011,1083.0,55540.0,25.16,22.724,42,3,41.3991,10.9249,16.0772
India,Potatoes,2011,1083.0,55540.0,26.84,22.724,42,3,38.9009,10.9249,17.1508
India,Potatoes,2011,1083.0,55540.0,24.5,22.724,42,3,42.4706,10.9249,15.6555
India,Potatoes,2011,1083.0,55540.0,27.02,22.724,42,3,38.651,10.9249,17.2658
India,Potatoes,2011,1083.0,55540.0,25.64,22.724,42,3,40.6532,10.9249,16.384
India,"Rice, paddy",2011,1083.0,55540.0,25.53,3.5878,42,4,40.8217,10.9249,16.3137
India,"Rice, paddy",2011,1083.0,55540.0,27.29,3.5878,42,4,38.2821,10.9249,17.4383
India,"Rice, paddy",2011,1083.0,55540.0,25.81,3.5878,42,4,40.3954,10.9249,16.4926
India,"Rice, paddy",2011,1083.0,55540.0,24.35,3.5878,42,4,42.7219,10.9249,15.5596
India,"Rice, paddy",2011,1083.0,55540.0,25.36,3.5878,42,4,41.085,10.9249,16.205
India,"Rice, paddy",2011,1083.0,55540.0,25.72,3.5878,42,4,40.5314,10.9249,16.4351
India,"Rice, paddy",2011,1083.0,55540.0,25.63,3.5878,42,4,40.6684,10.9249,16.3776
India,"Rice, paddy",2011,1083.0,55540.0,26.41,3.5878,42,4,39.5111,10.9249,16.876
India,"Rice, paddy",2011,1083.0,55540.0,27.41,3.5878,42,4,38.1204,10.9249,17.515
India,"Rice, paddy",2011,1083.0,55540.0,25.45,3.5878,42,4,40.9452,10.9249,16.2626
India,"Rice, paddy",2011,1083.0,55540.0,25.92,3.5878,42,4,40.2303,10.9249,16.5629
India,"Rice, paddy",2011,1083.0,55540.0,25.06,3.5878,42,4,41.5579,10.9249,16.0133
India,"Rice, paddy",2011,1083.0,55540.0,26.0,3.5878,42,4,40.1111,10.9249,16.614
India,"Rice, paddy",2011,1083.0,55540.0,25.48,3.5878,42,4,40.8988,10.9249,16.2817
India,"Rice, paddy",2011,1083.0,55540.0,25.16,3.5878,42,4,41.3991,10.9249,16.0772
India,"Rice, paddy",2011,1083.0,55540.0,26.84,3.5878,42,4,38.9009,10.9249,17.1508
India,"Rice, paddy",2011,1083.0,55540.0,24.5,3.5878,42,4,42.4706,10.9249,15.6555
India,"Rice, paddy",2011,1083.0,55540.0,27.02,3.5878,42,4,38.651,10.9249,17.2658
India,"Rice, paddy",2011,1083.0,55540.0,25.64,3.5878,42,4,40.6532,10.9249,16.384
India,Sorghum,2011,1083.0,55540.0,25.53,0.9487,42,5,40.8217,10.9249,16.3137
India,Sorghum,2011,1083.0,55540.0,27.29,0.9487,42,5,38.2821,10.9249,17.4383
India,Sorghum,2011,1083.0,55540.0,25.81,0.9487,42,5,40.3954,10.9249,16.4926
India,Sorghum,2011,1083.0,55540.0,24.35,0.9487,42,5,42.7219,10.9249,15.5596
India,Sorghum,2011,1083.0,55540.0,25.36,0.9487,42,5,41.085,10.9249,16.205
India,Sorghum,2011,1083.0,55540.0,25.72,0.9487,42,5,40.5314,10.9249,16.4351
India,Sorghum,2011,1083.0,55540.0,25.63,0.9487,42,5,40.6684,10.9249,16.3776
India,Sorghum,2011,1083.0,55540.0,26.41,0.9487,42,5,39.5111,10.9249,16.876
India,Sorghum,2011,1083.0,55540.0,27.41,0.9487,42,5,38.1204,10.9249,17.515
India,Sorghum,2011,1083.0,55540.0,25.45,0.9487,42,5,40.9452,10.9249,16.2626
India,Sorghum,2011,1083.0,55540.0,25.92,0.9487,42,5,40.2303,10.9249,16.5629
India,Sorghum,2011,1083.0,55540.0,25.06,0.9487,42,5,41.5579,10.9249,16.0133
India,Sorghum,2011,1083.0,55540.0,26.0,0.9487,42,5,40.1111,10.9249,16.614
India,Sorghum,2011,1083.0,55540.0,25.48,0.9487,42,5,40.8988,10.9249,16.2817
India,Sorghum,2011,1083.0,55540.0,25.16,0.9487,42,5,41.3991,10.9249,16.0772
India,Sorghum,2011,1083.0,55540.0,26.84,0.9487,42,5,38.9009,10.9249,17.1508
India,Sorghum,2011,1083.0,55540.0,24.5,0.9487,42,5,42.4706,10.9249,15.6555
India,Sorghum,2011,1083.0,55540.0,27.02,0.9487,42,5,38.651,10.9249,17.2658
India,Sorghum,2011,1083.0,55540.0,25.64,0.9487,42,5,40.6532,10.9249,16.384
India,Soybeans,2011,1083.0,55540.0,25.53,1.1998,42,6,40.8217,10.9249,16.3137
India,Soybeans,2011,1083.0,55540.0,27.29,1.1998,42,6,38.2821,10.9249,17.4383
India,Soybeans,2011,1083.0,55540.0,25.81,1.1998,42,6,40.3954,10.9249,16.4926
India,Soybeans,2011,1083.0,55540.0,24.35,1.1998,42,6,42.7219,10.9249,15.5596
India,Soybeans,2011,1083.0,55540.0,25.36,1.1998,42,6,41.085,10.9249,16.205
India,Soybeans,2011,1083.0,55540.0,25.72,1.1998,42,6,40.5314,10.9249,16.4351
India,Soybeans,2011,1083.0,55540.0,25.63,1.1998,42,6,40.6684,10.9249,16.3776
India,Soybeans,2011,1083.0,55540.0,26.41,1.1998,42,6,39.5111,10.9249,16.876
India,Soybeans,2011,1083.0,55540.0,27.41,1.1998,42,6,38.1204,10.9249,17.515
India,Soybeans,2011,1083.0,55540.0,25.45,1.1998,42,6,40.9452,10.9249,16.2626
India,Soybeans,2011,1083.0,55540.0,25.92,1.1998,42,6,40.2303,10.9249,16.5629
India,Soybeans,2011,1083.0,55540.0,25.06,1.1998,42,6,41.5579,10.9249,16.0133
India,Soybeans,2011,1083.0,55540.0,26.0,1.1998,42,6,40.1111,10.9249,16.614
India,Soybeans,2011,1083.0,55540.0,25.48,1.1998,42,6,40.8988,10.9249,16.2817
India,Soybeans,2011,1083.0,55540.0,25.16,1.1998,42,6,41.3991,10.9249,16.0772
India,Soybeans,2011,1083.0,55540.0,26.84,1.1998,42,6,38.9009,10.9249,17.1508
India,Soybeans,2011,1083.0,55540.0,24.5,1.1998,42,6,42.4706,10.9249,15.6555
India,Soybeans,2011,1083.0,55540.0,27.02,1.1998,42,6,38.651,10.9249,17.2658
India,Soybeans,2011,1083.0,55540.0,25.64,1.1998,42,6,40.6532,10.9249,16.384
India,Sweet potatoes,2011,1083.0,55540.0,25.53,9.2456,42,7,40.8217,10.9249,16.3137
India,Sweet potatoes,2011,1083.0,55540.0,27.29,9.2456,42,7,38.2821,10.9249,17.4383
India,Sweet potatoes,2011,1083.0,55540.0,25.81,9.2456,42,7,40.3954,10.9249,16.4926
India,Sweet potatoes,2011,1083.0,55540.0,24.35,9.2456,42,7,42.7219,10.9249,15.5596
India,Sweet potatoes,2011,1083.0,55540.0,25.36,9.2456,42,7,41.085,10.9249,16.205
India,Sweet potatoes,2011,1083.0,55540.0,25.72,9.2456,42,7,40.5314,10.9249,16.4351
India,Sweet potatoes,2011,1083.0,55540.0,25.63,9.2456,42,7,40.6684,10.9249,16.3776
India,Sweet potatoes,2011,1083.0,55540.0,26.41,9.2456,42,7,39.5111,10.9249,16.876
India,Sweet potatoes,2011,1083.0,55540.0,27.41,9.2456,42,7,38.1204,10.9249,17.515
India,Sweet potatoes,2011,1083.0,55540.0,25.45,9.2456,42,7,40.9452,10.9249,16.2626
India,Sweet potatoes,2011,1083.0,55540.0,25.92,9.2456,42,7,40.2303,10.9249,16.5629
India,Sweet potatoes,2011,1083.0,55540.0,25.06,9.2456,42,7,41.5579,10.9249,16.0133
India,Sweet potatoes,2011,1083.0,55540.0,26.0,9.2456,42,7,40.1111,10.9249,16.614
India,Sweet potatoes,2011,1083.0,55540.0,25.48,9.2456,42,7,40.8988,10.9249,16.2817
India,Sweet potatoes,2011,1083.0,55540.0,25.16,9.2456,42,7,41.3991,10.9249,16.0772
India,Sweet potatoes,2011,1083.0,55540.0,26.84,9.2456,42,7,38.9009,10.9249,17.1508
India,Sweet potatoes,2011,1083.0,55540.0,24.5,9.2456,42,7,42.4706,10.9249,15.6555
India,Sweet potatoes,2011,1083.0,55540.0,27.02,9.2456,42,7,38.651,10.9249,17.2658
India,Sweet potatoes,2011,1083.0,55540.0,25.64,9.2456,42,7,40.6532,10.9249,16.384
India,Wheat,2011,1083.0,55540.0,25.53,2.9886,42,8,40.8217,10.9249,16.3137
India,Wheat,2011,1083.0,55540.0,27.29,2.9886,42,8,38.2821,10.9249,17.4383
India,Wheat,2011,1083.0,55540.0,25.81,2.9886,42,8,40.3954,10.9249,16.4926
India,Wheat,2011,1083.0,55540.0,24.35,2.9886,42,8,42.7219,10.9249,15.5596
India,Wheat,2011,1083.0,55540.0,25.36,2.9886,42,8,41.085,10.9249,16.205
India,Wheat,2011,1083.0,55540.0,25.72,2.9886,42,8,40.5314,10.9249,16.4351
India,Wheat,2011,1083.0,55540.0,25.63,2.9886,42,8,40.6684,10.9249,16.3776
India,Wheat,2011,1083.0,55540.0,26.41,2.9886,42,8,39.5111,10.9249,16.876
India,Wheat,2011,1083.0,55540.0,27.41,2.9886,42,8,38.1204,10.9249,17.515
India,Wheat,2011,1083.0,55540.0,25.45,2.9886,42,8,40.9452,10.9249,16.2626
India,Wheat,2011,1083.0,55540.0,25.92,2.9886,42,8,40.2303,10.9249,16.5629
India,Wheat,2011,1083.0,55540.0,25.06,2.9886,42,8,41.5579,10.9249,16.0133
India,Wheat,2011,1083.0,55540.0,26.0,2.9886,42,8,40.1111,10.9249,16.614
India,Wheat,2011,1083.0,55540.0,25.48,2.9886,42,8,40.8988,10.9249,16.2817
India,Wheat,2011,1083.0,55540.0,25.16,2.9886,42,8,41.3991,10.9249,16.0772
India,Wheat,2011,1083.0,55540.0,26.84,2.9886,42,8,38.9009,10.9249,17.1508
India,Wheat,2011,1083.0,55540.0,24.5,2.9886,42,8,42.4706,10.9249,15.6555
India,Wheat,2011,1083.0,55540.0,27.02,2.9886,42,8,38.651,10.9249,17.2658
India,Wheat,2011,1083.0,55540.0,25.64,2.9886,42,8,40.6532,10.9249,16.384
India,Cassava,2012,1083.0,52980.0,25.86,38.5818,42,0,40.3202,10.8777,16.5245
India,Cassava,2012,1083.0,52980.0,27.03,38.5818,42,0,38.6372,10.8777,17.2722
India,Cassava,2012,1083.0,52980.0,26.21,38.5818,42,0,39.8015,10.8777,16.7482
India,Cassava,2012,1083.0,52980.0,24.37,38.5818,42,0,42.6882,10.8777,15.5724
India,Cassava,2012,1083.0,52980.0,26.04,38.5818,42,0,40.0518,10.8777,16.6396
India,Cassava,2012,1083.0,52980.0,25.82,38.5818,42,0,40.3803,10.8777,16.499
India,Cassava,2012,1083.0,52980.0,25.89,38.5818,42,0,40.2752,10.8777,16.5437
India,Cassava,2012,1083.0,52980.0,26.94,38.5818,42,0,38.7616,10.8777,17.2147
India,Cassava,2012,1083.0,52980.0,28.02,38.5818,42,0,37.3191,10.8777,17.9048
India,Cassava,2012,1083.0,52980.0,25.39,38.5818,42,0,41.0383,10.8777,16.2242
India,Cassava,2012,1083.0,52980.0,25.88,38.5818,42,0,40.2902,10.8777,16.5373
India,Cassava,2012,1083.0,52980.0,25.45,38.5818,42,0,40.9452,10.8777,16.2626
India,Cassava,2012,1083.0,52980.0,26.33,38.5818,42,0,39.6268,10.8777,16.8249
India,Cassava,2012,1083.0,52980.0,25.98,38.5818,42,0,40.1408,10.8777,16.6012
India,Cassava,2012,1083.0,52980.0,25.3,38.5818,42,0,41.1787,10.8777,16.1667
India,Cassava,2012,1083.0,52980.0,26.65,38.5818,42,0,39.1682,10.8777,17.0294
India,Cassava,2012,1083.0,52980.0,25.09,38.5818,42,0,41.5102,10.8777,16.0325
India,Cassava,2012,1083.0,52980.0,26.89,38.5818,42,0,38.8311,10.8777,17.1827
India,Cassava,2012,1083.0,52980.0,26.09,38.5818,42,0,39.9779,10.8777,16.6715
India,Maize,2012,1083.0,52980.0,25.86,2.5557,42,1,40.3202,10.8777,16.5245
India,Maize,2012,1083.0,52980.0,27.03,2.5557,42,1,38.6372,10.8777,17.2722
India,Maize,2012,1083.0,52980.0,26.21,2.5557,42,1,39.8015,10.8777,16.7482
India,Maize,2012,1083.0,52980.0,24.37,2.5557,42,1,42.6882,10.8777,15.5724
India,Maize,2012,1083.0,52980.0,26.04,2.5557,42,1,40.0518,10.8777,16.6396
India,Maize,2012,1083.0,52980.0,25.82,2.5557,42,1,40.3803,10.8777,16.499
India,Maize,2012,1083.0,52980.0,25.89,2.5557,42,1,40.2752,10.8777,16.5437
India,Maize,2012,1083.0,52980.0,26.94,2.5557,42,1,38.7616,10.8777,17.2147
India,Maize,2012,1083.0,52980.0,28.02,2.5557,42,1,37.3191,10.8777,17.9048
India,Maize,2012,1083.0,52980.0,25.39,2.5557,42,1,41.0383,10.8777,16.2242
India,Maize,2012,1083.0,52980.0,25.88,2.5557,42,1,40.2902,10.8777,16.5373
India,Maize,2012,1083.0,52980.0,25.45,2.5557,42,1,40.9452,10.8777,16.2626
India,Maize,2012,1083.0,52980.0,26.33,2.5557,42,1,39.6268,10.8777,16.8249
India,Maize,2012,1083.0,52980.0,25.98,2.5557,42,1,40.1408,10.8777,16.6012
India,Maize,2012,1083.0,52980.0,25.3,2.5557,42,1,41.1787,10.8777,16.1667
India,Maize,2012,1083.0,52980.0,26.65,2.5557,42,1,39.1682,10.8777,17.0294
India,Maize,2012,1083.0,52980.0,25.09,2.5557,42,1,41.5102,10.8777,16.0325
India,Maize,2012,1083.0,52980.0,26.89,2.5557,42,1,38.8311,10.8777,17.1827
India,Maize,2012,1083.0,52980.0,26.09,2.5557,42,1,39.9779,10.8777,16.6715
India,Potatoes,2012,1083.0,52980.0,25.86,21.753,42,3,40.3202,10.8777,16.5245
India,Potatoes,2012,1083.0,52980.0,27.03,21.753,42,3,38.6372,10.8777,17.2722
India,Potatoes,2012,1083.0,52980.0,26.21,21.753,42,3,39.8015,10.8777,16.7482
India,Potatoes,2012,1083.0,52980.0,24.37,21.753,42,3,42.6882,10.8777,15.5724
India,Potatoes,2012,1083.0,52980.0,26.04,21.753,42,3,40.0518,10.8777,16.6396
India,Potatoes,2012,1083.0,52980.0,25.82,21.753,42,3,40.3803,10.8777,16.499
India,Potatoes,2012,1083.0,52980.0,25.89,21.753,42,3,40.2752,10.8777,16.5437
India,Potatoes,2012,1083.0,52980.0,26.94,21.753,42,3,38.7616,10.8777,17.2147
India,Potatoes,2012,1083.0,52980.0,28.02,21.753,42,3,37.3191,10.8777,17.9048
India,Potatoes,2012,1083.0,52980.0,25.39,21.753,42,3,41.0383,10.8777,16.2242
India,Potatoes,2012,1083.0,52980.0,25.88,21.753,42,3,40.2902,10.8777,16.5373
India,Potatoes,2012,1083.0,52980.0,25.45,21.753,42,3,40.9452,10.8777,16.2626
India,Potatoes,2012,1083.0,52980.0,26.33,21.753,42,3,39.6268,10.8777,16.8249
India,Potatoes,2012,1083.0,52980.0,25.98,21.753,42,3,40.1408,10.8777,16.6012
India,Potatoes,2012,1083.0,52980.0,25.3,21.753,42,3,41.1787,10.8777,16.1667
India,Potatoes,2012,1083.0,52980.0,26.65,21.753,42,3,39.1682,10.8777,17.0294
India,Potatoes,2012,1083.0,52980.0,25.09,21.753,42,3,41.5102,10.8777,16.0325
India,Potatoes,2012,1083.0,52980.0,26.89,21.753,42,3,38.8311,10.8777,17.1827
India,Potatoes,2012,1083.0,52980.0,26.09,21.753,42,3,39.9779,10.8777,16.6715
India,"Rice, paddy",2012,1083.0,52980.0,25.86,3.6909,42,4,40.3202,10.8777,16.5245
India,"Rice, paddy",2012,1083.0,52980.0,27.03,3.6909,42,4,38.6372,10.8777,17.2722
India,"Rice, paddy",2012,1083.0,52980.0,26.21,3.6909,42,4,39.8015,10.8777,16.7482
India,"Rice, paddy",2012,1083.0,52980.0,24.37,3.6909,42,4,42.6882,10.8777,15.5724
India,"Rice, paddy",2012,1083.0,52980.0,26.04,3.6909,42,4,40.0518,10.8777,16.6396
India,"Rice, paddy",2012,1083.0,52980.0,25.82,3.6909,42,4,40.3803,10.8777,16.499
India,"Rice, paddy",2012,1083.0,52980.0,25.89,3.6909,42,4,40.2752,10.8777,16.5437
India,"Rice, paddy",2012,1083.0,52980.0,26.94,3.6909,42,4,38.7616,10.8777,17.2147
India,"Rice, paddy",2012,1083.0,52980.0,28.02,3.6909,42,4,37.3191,10.8777,17.9048
India,"Rice, paddy",2012,1083.0,52980.0,25.39,3.6909,42,4,41.0383,10.8777,16.2242
India,"Rice, paddy",2012,1083.0,52980.0,25.88,3.6909,42,4,40.2902,10.8777,16.5373
India,"Rice, paddy",2012,1083.0,52980.0,25.45,3.6909,42,4,40.9452,10.8777,16.2626
India,"Rice, paddy",2012,1083.0,52980.0,26.33,3.6909,42,4,39.6268,10.8777,16.8249
India,"Rice, paddy",2012,1083.0,52980.0,25.98,3.6909,42,4,40.1408,10.8777,16.6012
India,"Rice, paddy",2012,1083.0,52980.0,25.3,3.6909,42,4,41.1787,10.8777,16.1667
India,"Rice, paddy",2012,1083.0,52980.0,26.65,3.6909,42,4,39.1682,10.8777,17.0294
India,"Rice, paddy",2012,1083.0,52980.0,25.09,3.6909,42,4,41.5102,10.8777,16.0325
India,"Rice, paddy",2012,1083.0,52980.0,26.89,3.6909,42,4,38.8311,10.8777,17.1827
India,"Rice, paddy",2012,1083.0,52980.0,26.09,3.6909,42,4,39.9779,10.8777,16.6715
India,Sorghum,2012,1083.0,52980.0,25.86,0.9568,42,5,40.3202,10.8777,16.5245
India,Sorghum,2012,1083.0,52980.0,27.03,0.9568,42,5,38.6372,10.8777,17.2722
India,Sorghum,2012,1083.0,52980.0,26.21,0.9568,42,5,39.8015,10.8777,16.7482
India,Sorghum,2012,1083.0,52980.0,24.37,0.9568,42,5,42.6882,10.8777,15.5724
India,Sorghum,2012,1083.0,52980.0,26.04,0.9568,42,5,40.0518,10.8777,16.6396
India,Sorghum,2012,1083.0,52980.0,25.82,0.9568,42,5,40.3803,10.8777,16.499
India,Sorghum,2012,1083.0,52980.0,25.89,0.9568,42,5,40.2752,10.8777,16.5437
India,Sorghum,2012,1083.0,52980.0,26.94,0.9568,42,5,38.7616,10.8777,17.2147
India,Sorghum,2012,1083.0,52980.0,28.02,0.9568,42,5,37.3191,10.8777,17.9048
India,Sorghum,2012,1083.0,52980.0,25.39,0.9568,42,5,41.0383,10.8777,16.2242
India,Sorghum,2012,1083.0,52980.0,25.88,0.9568,42,5,40.2902,10.8777,16.5373
India,Sorghum,2012,1083.0,52980.0,25.45,0.9568,42,5,40.9452,10.8777,16.2626
India,Sorghum,2012,1083.0,52980.0,26.33,0.9568,42,5,39.6268,10.8777,16.8249
India,Sorghum,2012,1083.0,52980.0,25.98,0.9568,42,5,40.1408,10.8777,16.6012
India,Sorghum,2012,1083.0,52980.0,25.3,0.9568,42,5,41.1787,10.8777,16.1667
India,Sorghum,2012,1083.0,52980.0,26.65,0.9568,42,5,39.1682,10.8777,17.0294
India,Sorghum,2012,1083.0,52980.0,25.09,0.9568,42,5,41.5102,10.8777,16.0325
India,Sorghum,2012,1083.0,52980.0,26.89,0.9568,42,5,38.8311,10.8777,17.1827
India,Sorghum,2012,1083.0,52980.0,26.09,0.9568,42,5,39.9779,10.8777,16.6715
India,Soybeans,2012,1083.0,52980.0,25.86,1.353,42,6,40.3202,10.8777,16.5245
India,Soybeans,2012,1083.0,52980.0,27.03,1.353,42,6,38.6372,10.8777,17.2722
India,Soybeans,2012,1083.0,52980.0,26.21,1.353,42,6,39.8015,10.8777,16.7482
India,Soybeans,2012,1083.0,52980.0,24.37,1.353,42,6,42.6882,10.8777,15.5724
India,Soybeans,2012,1083.0,52980.0,26.04,1.353,42,6,40.0518,10.8777,16.6396
India,Soybeans,2012,1083.0,52980.0,25.82,1.353,42,6,40.3803,10.8777,16.499
India,Soybeans,2012,1083.0,52980.0,25.89,1.353,42,6,40.2752,10.8777,16.5437
India,Soybeans,2012,1083.0,52980.0,26.94,1.353,42,6,38.7616,10.8777,17.2147
India,Soybeans,2012,1083.0,52980.0,28.02,1.353,42,6,37.3191,10.8777,17.9048
India,Soybeans,2012,1083.0,52980.0,25.39,1.353,42,6,41.0383,10.8777,16.2242
India,Soybeans,2012,1083.0,52980.0,25.88,1.353,42,6,40.2902,10.8777,16.5373
India,Soybeans,2012,1083.0,52980.0,25.45,1.353,42,6,40.9452,10.8777,16.2626
India,Soybeans,2012,1083.0,52980.0,26.33,1.353,42,6,39.6268,10.8777,16.8249
India,Soybeans,2012,1083.0,52980.0,25.98,1.353,42,6,40.1408,10.8777,16.6012
India,Soybeans,2012,1083.0,52980.0,25.3,1.353,42,6,41.1787,10.8777,16.1667
India,Soybeans,2012,1083.0,52980.0,26.65,1.353,42,6,39.1682,10.8777,17.0294
India,Soybeans,2012,1083.0,52980.0,25.09,1.353,42,6,41.5102,10.8777,16.0325
India,Soybeans,2012,1083.0,52980.0,26.89,1.353,42,6,38.8311,10.8777,17.1827
India,Soybeans,2012,1083.0,52980.0,26.09,1.353,42,6,39.9779,10.8777,16.6715
India,Sweet potatoes,2012,1083.0,52980.0,25.86,9.7174,42,7,40.3202,10.8777,16.5245
India,Sweet potatoes,2012,1083.0,52980.0,27.03,9.7174,42,7,38.6372,10.8777,17.2722
India,Sweet potatoes,2012,1083.0,52980.0,26.21,9.7174,42,7,39.8015,10.8777,16.7482
India,Sweet potatoes,2012,1083.0,52980.0,24.37,9.7174,42,7,42.6882,10.8777,15.5724
India,Sweet potatoes,2012,1083.0,52980.0,26.04,9.7174,42,7,40.0518,10.8777,16.6396
India,Sweet potatoes,2012,1083.0,52980.0,25.82,9.7174,42,7,40.3803,10.8777,16.499
India,Sweet potatoes,2012,1083.0,52980.0,25.89,9.7174,42,7,40.2752,10.8777,16.5437
India,Sweet potatoes,2012,1083.0,52980.0,26.94,9.7174,42,7,38.7616,10.8777,17.2147
India,Sweet potatoes,2012,1083.0,52980.0,28.02,9.7174,42,7,37.3191,10.8777,17.9048
India,Sweet potatoes,2012,1083.0,52980.0,25.39,9.7174,42,7,41.0383,10.8777,16.2242
India,Sweet potatoes,2012,1083.0,52980.0,25.88,9.7174,42,7,40.2902,10.8777,16.5373
India,Sweet potatoes,2012,1083.0,52980.0,25.45,9.7174,42,7,40.9452,10.8777,16.2626
India,Sweet potatoes,2012,1083.0,52980.0,26.33,9.7174,42,7,39.6268,10.8777,16.8249
India,Sweet potatoes,2012,1083.0,52980.0,25.98,9.7174,42,7,40.1408,10.8777,16.6012
India,Sweet potatoes,2012,1083.0,52980.0,25.3,9.7174,42,7,41.1787,10.8777,16.1667
India,Sweet potatoes,2012,1083.0,52980.0,26.65,9.7174,42,7,39.1682,10.8777,17.0294
India,Sweet potatoes,2012,1083.0,52980.0,25.09,9.7174,42,7,41.5102,10.8777,16.0325
India,Sweet potatoes,2012,1083.0,52980.0,26.89,9.7174,42,7,38.8311,10.8777,17.1827
India,Sweet potatoes,2012,1083.0,52980.0,26.09,9.7174,42,7,39.9779,10.8777,16.6715
India,Wheat,2012,1083.0,52980.0,25.86,3.1775,42,8,40.3202,10.8777,16.5245
India,Wheat,2012,1083.0,52980.0,27.03,3.1775,42,8,38.6372,10.8777,17.2722
India,Wheat,2012,1083.0,52980.0,26.21,3.1775,42,8,39.8015,10.8777,16.7482
India,Wheat,2012,1083.0,52980.0,24.37,3.1775,42,8,42.6882,10.8777,15.5724
India,Wheat,2012,1083.0,52980.0,26.04,3.1775,42,8,40.0518,10.8777,16.6396
India,Wheat,2012,1083.0,52980.0,25.82,3.1775,42,8,40.3803,10.8777,16.499
India,Wheat,2012,1083.0,52980.0,25.89,3.1775,42,8,40.2752,10.8777,16.5437
India,Wheat,2012,1083.0,52980.0,26.94,3.1775,42,8,38.7616,10.8777,17.2147
India,Wheat,2012,1083.0,52980.0,28.02,3.1775,42,8,37.3191,10.8777,17.9048
India,Wheat,2012,1083.0,52980.0,25.39,3.1775,42,8,41.0383,10.8777,16.2242
India,Wheat,2012,1083.0,52980.0,25.88,3.1775,42,8,40.2902,10.8777,16.5373
India,Wheat,2012,1083.0,52980.0,25.45,3.1775,42,8,40.9452,10.8777,16.2626
India,Wheat,2012,1083.0,52980.0,26.33,3.1775,42,8,39.6268,10.8777,16.8249
India,Wheat,2012,1083.0,52980.0,25.98,3.1775,42,8,40.1408,10.8777,16.6012
India,Wheat,2012,1083.0,52980.0,25.3,3.1775,42,8,41.1787,10.8777,16.1667
India,Wheat,2012,1083.0,52980.0,26.65,3.1775,42,8,39.1682,10.8777,17.0294
India,Wheat,2012,1083.0,52980.0,25.09,3.1775,42,8,41.5102,10.8777,16.0325
India,Wheat,2012,1083.0,52980.0,26.89,3.1775,42,8,38.8311,10.8777,17.1827
India,Wheat,2012,1083.0,52980.0,26.09,3.1775,42,8,39.9779,10.8777,16.6715
India,Cassava,2013,1083.0,45620.0,26.69,34.9594,42,0,39.1116,10.7281,17.0549
India,Cassava,2013,1083.0,45620.0,27.61,34.9594,42,0,37.8539,10.7281,17.6428
India,Cassava,2013,1083.0,45620.0,27.1,34.9594,42,0,38.5409,10.7281,17.3169
India,Cassava,2013,1083.0,45620.0,25.44,34.9594,42,0,40.9607,10.7281,16.2562
India,Cassava,2013,1083.0,45620.0,26.61,34.9594,42,0,39.2249,10.7281,17.0038
India,Cassava,2013,1083.0,45620.0,26.37,34.9594,42,0,39.5689,10.7281,16.8504
India,Cassava,2013,1083.0,45620.0,26.71,34.9594,42,0,39.0834,10.7281,17.0677
India,Cassava,2013,1083.0,45620.0,27.37,34.9594,42,0,38.1741,10.7281,17.4894
India,Cassava,2013,1083.0,45620.0,28.85,34.9594,42,0,36.2814,10.7281,18.4352
India,Cassava,2013,1083.0,45620.0,25.94,34.9594,42,0,40.2004,10.7281,16.5757
India,Cassava,2013,1083.0,45620.0,26.84,34.9594,42,0,38.9009,10.7281,17.1508
